payment_id,gross,fee,gst,net,settled_at
PAY_002580,191.65,3.83,0.69,187.13,2025-01-15
PAY_002814,223.18,4.46,0.80,217.92,2025-01-15
PAY_002872,10.38,0.21,0.04,10.13,2025-01-15
PAY_002886,205.87,4.12,0.74,201.01,2025-01-15
PAY_003191,304.63,6.09,1.10,297.44,2025-01-15
PAY_003299,67.88,1.36,0.24,66.28,2025-01-15
PAY_003307,104.54,2.09,0.38,102.07,2025-01-15
PAY_003320,164.73,3.29,0.59,160.85,2025-01-15
PAY_003332,347.23,6.94,1.25,339.04,2025-01-15
PAY_003393,325.44,6.51,1.17,317.76,2025-01-15
PAY_003458,17.33,0.35,0.06,16.92,2025-01-15
PAY_003698,242.75,4.86,0.87,237.02,2025-01-15
PAY_003792,6.64,0.13,0.02,6.49,2025-01-15
PAY_003804,138.01,2.76,0.50,134.75,2025-01-15
PAY_003861,405.41,8.11,1.46,395.84,2025-01-15
PAY_003878,73.51,1.47,0.26,71.78,2025-01-15
PAY_004074,50.26,1.01,0.18,49.07,2025-01-15
PAY_004135,173.23,3.46,0.62,169.15,2025-01-15
PAY_004166,357.11,7.14,1.29,348.68,2025-01-15
PAY_004247,157.09,3.14,0.57,153.38,2025-01-15
PAY_004304,364.01,7.28,1.31,355.42,2025-01-15
PAY_004337,477.53,9.55,1.72,466.26,2025-01-15
PAY_004379,114.71,2.29,0.41,112.01,2025-01-15
PAY_004402,255.70,5.11,0.92,249.67,2025-01-15
PAY_004449,367.40,7.35,1.32,358.73,2025-01-15
PAY_004500,224.09,4.48,0.81,218.80,2025-01-15
PAY_004558,199.66,3.99,0.72,194.95,2025-01-15
PAY_004858,307.55,6.15,1.11,300.29,2025-01-15
PAY_000068,302.21,6.04,1.09,295.08,2025-01-16
PAY_000767,408.65,8.17,1.47,399.01,2025-01-16
PAY_000794,431.22,8.62,1.55,421.05,2025-01-16
PAY_001728,375.71,7.51,1.35,366.85,2025-01-16
PAY_001840,355.32,7.11,1.28,346.93,2025-01-16
PAY_002030,74.17,1.48,0.27,72.42,2025-01-16
PAY_002079,101.48,2.03,0.37,99.08,2025-01-16
PAY_002559,436.71,8.73,1.57,426.41,2025-01-16
PAY_002604,246.31,4.93,0.89,240.49,2025-01-16
PAY_002697,272.46,5.45,0.98,266.03,2025-01-16
PAY_002749,495.04,9.90,1.78,483.36,2025-01-16
PAY_003350,445.32,8.91,1.60,434.81,2025-01-16
PAY_003641,357.35,7.15,1.29,348.91,2025-01-16
PAY_003823,279.62,5.59,1.01,273.02,2025-01-16
PAY_004146,31.81,0.64,0.12,31.04,2025-01-16
PAY_004231,345.68,6.91,1.24,337.53,2025-01-16
PAY_004256,421.68,8.43,1.52,411.73,2025-01-16
PAY_004429,144.68,2.89,0.52,141.27,2025-01-16
PAY_004541,95.32,1.91,0.34,93.07,2025-01-16
PAY_004968,291.30,5.83,1.05,284.42,2025-01-16
PAY_000421,454.90,9.10,1.64,444.16,2025-01-17
PAY_000484,460.39,9.21,1.66,449.52,2025-01-17
PAY_000632,120.71,2.41,0.43,117.87,2025-01-17
PAY_000811,462.24,9.24,1.66,451.34,2025-01-17
PAY_001160,51.21,1.02,0.18,50.01,2025-01-17
PAY_001381,183.49,3.67,0.66,179.16,2025-01-17
PAY_001432,45.20,0.90,0.16,44.14,2025-01-17
PAY_001659,129.40,2.59,0.47,126.34,2025-01-17
PAY_001742,205.00,4.10,0.74,200.16,2025-01-17
PAY_002121,412.61,8.25,1.48,402.88,2025-01-17
PAY_002151,68.44,1.37,0.25,66.82,2025-01-17
PAY_002275,24.34,0.49,0.09,23.76,2025-01-17
PAY_002320,421.65,8.43,1.52,411.70,2025-01-17
PAY_002500,100.54,2.01,0.36,98.17,2025-01-17
PAY_002533,264.25,5.28,0.95,258.02,2025-01-17
PAY_002869,113.78,2.28,0.41,111.09,2025-01-17
PAY_002918,438.93,8.78,1.58,428.57,2025-01-17
PAY_003281,238.31,4.77,0.86,232.68,2025-01-17
PAY_003371,264.89,5.30,0.95,258.64,2025-01-17
PAY_003453,16.96,0.34,0.06,16.56,2025-01-17
PAY_003531,489.48,9.79,1.76,477.93,2025-01-17
PAY_003933,352.20,7.04,1.27,343.89,2025-01-17
PAY_004142,398.36,7.97,1.43,388.92,2025-01-17
PAY_004672,496.34,9.93,1.79,484.62,2025-01-17
PAY_004745,114.27,2.29,0.41,111.57,2025-01-17
PAY_000163,119.75,2.40,0.43,116.92,2025-01-20
PAY_000434,224.38,4.49,0.81,219.08,2025-01-20
PAY_000722,71.55,1.43,0.26,69.86,2025-01-20
PAY_000971,437.41,8.75,1.58,427.08,2025-01-20
PAY_001018,292.66,5.85,1.05,285.76,2025-01-20
PAY_001314,309.07,6.18,1.11,301.78,2025-01-20
PAY_001363,69.91,1.40,0.25,68.26,2025-01-20
PAY_001385,331.04,6.62,1.19,323.23,2025-01-20
PAY_001619,441.72,8.83,1.59,431.30,2025-01-20
PAY_002096,371.13,7.42,1.34,362.37,2025-01-20
PAY_002117,130.89,2.62,0.47,127.80,2025-01-20
PAY_002228,296.35,5.93,1.07,289.37,2025-01-20
PAY_002295,347.67,6.95,1.25,339.47,2025-01-20
PAY_002813,210.41,4.21,0.76,205.44,2025-01-20
PAY_003175,171.88,3.44,0.62,167.82,2025-01-20
PAY_003254,338.04,6.76,1.22,330.06,2025-01-20
PAY_003352,447.51,8.95,1.61,436.95,2025-01-20
PAY_003442,25.43,0.51,0.09,24.83,2025-01-20
PAY_003690,343.52,6.87,1.24,335.41,2025-01-20
PAY_003837,492.87,9.86,1.77,481.24,2025-01-20
PAY_003885,114.94,2.30,0.41,112.23,2025-01-20
PAY_004473,39.89,0.80,0.14,38.95,2025-01-20
PAY_004567,107.50,2.15,0.39,104.96,2025-01-20
PAY_004643,218.13,4.36,0.78,212.99,2025-01-20
PAY_000027,249.90,5.00,0.90,244.00,2025-01-21
PAY_000124,393.87,7.88,1.42,384.57,2025-01-21
PAY_000280,269.18,5.38,0.97,262.83,2025-01-21
PAY_000725,148.24,2.96,0.53,144.75,2025-01-21
PAY_001260,222.42,4.45,0.80,217.17,2025-01-21
PAY_001939,90.77,1.82,0.33,88.62,2025-01-21
PAY_002017,214.01,4.28,0.77,208.96,2025-01-21
PAY_002045,369.09,7.38,1.33,360.38,2025-01-21
PAY_002159,426.20,8.52,1.53,416.15,2025-01-21
PAY_003133,346.69,6.93,1.25,338.51,2025-01-21
PAY_003259,99.07,1.98,0.36,96.73,2025-01-21
PAY_004013,276.00,5.52,0.99,269.49,2025-01-21
PAY_004440,229.68,4.59,0.83,224.26,2025-01-21
PAY_000270,355.10,7.10,1.28,346.72,2025-01-22
PAY_000272,415.84,8.32,1.50,406.02,2025-01-22
PAY_000286,142.57,2.85,0.51,139.21,2025-01-22
PAY_000291,55.15,1.10,0.20,53.85,2025-01-22
PAY_000448,255.64,5.11,0.92,249.61,2025-01-22
PAY_000554,470.48,9.41,1.69,459.38,2025-01-22
PAY_000619,150.29,3.01,0.54,146.74,2025-01-22
PAY_000634,476.67,9.53,1.72,465.42,2025-01-22
PAY_000642,192.14,3.84,0.69,187.61,2025-01-22
PAY_000731,25.66,0.51,0.09,25.06,2025-01-22
PAY_000758,242.35,4.85,0.87,236.66,2025-01-22
PAY_000762,302.59,6.05,1.09,295.45,2025-01-22
PAY_000820,361.37,7.23,1.30,352.84,2025-01-22
PAY_000902,65.72,1.31,0.24,64.17,2025-01-22
PAY_000987,280.46,5.61,1.01,273.84,2025-01-22
PAY_001138,106.57,2.13,0.38,104.06,2025-01-22
PAY_001156,255.99,5.12,0.92,249.95,2025-01-22
PAY_001205,266.20,5.32,0.96,259.92,2025-01-22
PAY_001243,123.66,2.47,0.44,120.75,2025-01-22
PAY_001308,496.19,9.92,1.79,484.48,2025-01-22
PAY_001389,195.58,3.91,0.70,190.98,2025-01-22
PAY_001441,282.38,5.65,1.02,275.71,2025-01-22
PAY_001485,306.36,6.13,1.10,299.13,2025-01-22
PAY_001668,262.47,5.25,0.94,256.25,2025-01-22
PAY_001725,238.23,4.76,0.86,232.61,2025-01-22
PAY_001731,433.92,8.68,1.56,423.68,2025-01-22
PAY_001899,7.03,0.14,0.03,6.86,2025-01-22
PAY_001925,367.43,7.35,1.32,358.76,2025-01-22
PAY_002059,105.33,2.11,0.38,102.84,2025-01-22
PAY_002297,309.15,6.18,1.11,301.86,2025-01-22
PAY_002361,472.62,9.45,1.70,461.47,2025-01-22
PAY_002384,58.53,1.17,0.21,57.15,2025-01-22
PAY_002387,136.23,2.72,0.49,133.02,2025-01-22
PAY_002446,30.93,0.62,0.11,30.20,2025-01-22
PAY_002475,166.53,3.33,0.60,162.60,2025-01-22
PAY_002492,97.86,1.96,0.35,95.55,2025-01-22
PAY_002505,422.87,8.46,1.52,412.89,2025-01-22
PAY_002773,78.78,1.58,0.28,76.92,2025-01-22
PAY_002810,12.89,0.26,0.05,12.58,2025-01-22
PAY_002822,305.62,6.11,1.10,298.41,2025-01-22
PAY_002839,306.41,6.13,1.10,299.18,2025-01-22
PAY_003095,451.14,9.02,1.62,440.50,2025-01-22
PAY_003305,169.13,3.38,0.61,165.14,2025-01-22
PAY_003413,270.12,5.40,0.97,263.75,2025-01-22
PAY_003530,243.39,4.87,0.88,237.64,2025-01-22
PAY_003644,220.50,4.41,0.79,215.30,2025-01-22
PAY_003679,438.89,8.78,1.58,428.53,2025-01-22
PAY_003697,297.12,5.94,1.07,290.11,2025-01-22
PAY_004353,293.91,5.88,1.06,286.97,2025-01-22
PAY_004411,324.06,6.48,1.17,316.41,2025-01-22
PAY_004458,155.57,3.11,0.56,151.90,2025-01-22
PAY_004540,460.63,9.21,1.66,449.76,2025-01-22
PAY_004737,94.87,1.90,0.34,92.63,2025-01-22
PAY_004802,217.34,4.35,0.78,212.21,2025-01-22
PAY_004941,192.25,3.84,0.69,187.69,2025-01-22
PAY_000074,411.20,8.22,1.48,401.50,2025-01-23
PAY_000428,123.95,2.48,0.45,121.02,2025-01-23
PAY_000450,4.18,0.08,0.01,4.09,2025-01-23
PAY_000512,411.30,8.23,1.48,401.59,2025-01-23
PAY_000567,307.69,6.15,1.11,300.43,2025-01-23
PAY_001591,373.87,7.48,1.35,365.04,2025-01-23
PAY_002193,131.59,2.63,0.47,128.49,2025-01-23
PAY_002258,177.11,3.54,0.64,172.93,2025-01-23
PAY_002907,297.29,5.95,1.07,290.27,2025-01-23
PAY_003157,426.47,8.53,1.54,416.36,2025-01-23
PAY_003184,15.06,0.30,0.05,14.71,2025-01-23
PAY_003418,358.44,7.17,1.29,349.98,2025-01-23
PAY_003594,132.37,2.65,0.48,129.24,2025-01-23
PAY_003659,268.75,5.38,0.97,262.40,2025-01-23
PAY_003764,402.01,8.04,1.45,392.52,2025-01-23
PAY_004323,340.65,6.81,1.23,332.61,2025-01-23
PAY_004326,162.42,3.25,0.58,158.59,2025-01-23
PAY_000734,389.21,7.78,1.40,380.03,2025-01-24
PAY_001000,439.31,8.79,1.58,428.94,2025-01-24
PAY_001229,238.38,4.77,0.86,232.75,2025-01-24
PAY_001393,142.77,2.86,0.51,139.40,2025-01-24
PAY_001490,359.16,7.18,1.29,350.69,2025-01-24
PAY_002241,418.18,8.36,1.50,408.32,2025-01-24
PAY_002566,239.30,4.79,0.86,233.65,2025-01-24
PAY_002802,305.17,6.10,1.10,297.97,2025-01-24
PAY_002924,302.70,6.05,1.09,295.56,2025-01-24
PAY_002986,249.73,4.99,0.90,243.84,2025-01-24
PAY_003207,118.27,2.37,0.43,115.47,2025-01-24
PAY_003306,461.26,9.23,1.66,450.37,2025-01-24
PAY_003635,153.71,3.07,0.55,150.09,2025-01-24
PAY_003704,270.10,5.40,0.97,263.73,2025-01-24
PAY_003813,112.32,2.25,0.40,109.67,2025-01-24
PAY_004207,340.94,6.82,1.23,332.89,2025-01-24
PAY_004275,438.74,8.77,1.58,428.39,2025-01-24
PAY_004635,480.11,9.60,1.73,468.78,2025-01-24
PAY_004681,469.74,9.39,1.69,458.66,2025-01-24
PAY_000017,444.17,8.88,1.60,433.69,2025-01-27
PAY_000175,267.51,5.35,0.96,261.20,2025-01-27
PAY_000258,441.06,8.82,1.59,430.65,2025-01-27
PAY_000423,79.85,1.60,0.29,77.96,2025-01-27
PAY_000727,286.93,5.74,1.03,280.16,2025-01-27
PAY_001219,422.46,8.45,1.52,412.49,2025-01-27
PAY_001401,494.61,9.89,1.78,482.93,2025-01-27
PAY_001443,466.60,9.33,1.68,455.59,2025-01-27
PAY_001898,344.25,6.88,1.24,336.13,2025-01-27
PAY_002010,68.08,1.36,0.24,66.48,2025-01-27
PAY_002345,2.77,0.06,0.01,2.70,2025-01-27
PAY_002350,444.38,8.89,1.60,433.89,2025-01-27
PAY_002847,294.52,5.89,1.06,287.57,2025-01-27
PAY_002984,97.89,1.96,0.35,95.58,2025-01-27
PAY_003031,190.22,3.80,0.68,185.74,2025-01-27
PAY_003137,282.16,5.64,1.02,275.50,2025-01-27
PAY_003143,37.10,0.74,0.13,36.23,2025-01-27
PAY_003315,243.78,4.88,0.88,238.02,2025-01-27
PAY_003976,454.94,9.10,1.64,444.20,2025-01-27
PAY_004291,131.06,2.62,0.47,127.97,2025-01-27
PAY_000680,43.04,0.86,0.15,42.03,2025-01-28
PAY_001115,317.07,6.34,1.14,309.59,2025-01-28
PAY_001155,141.72,2.83,0.51,138.38,2025-01-28
PAY_001481,486.71,9.73,1.75,475.23,2025-01-28
PAY_001534,76.22,1.52,0.27,74.43,2025-01-28
PAY_002196,8.10,0.16,0.03,7.91,2025-01-28
PAY_002227,306.99,6.14,1.11,299.74,2025-01-28
PAY_002339,327.41,6.55,1.18,319.68,2025-01-28
PAY_002341,349.36,6.99,1.26,341.11,2025-01-28
PAY_002418,70.22,1.40,0.25,68.57,2025-01-28
PAY_002426,54.80,1.10,0.20,53.50,2025-01-28
PAY_002667,304.48,6.09,1.10,297.29,2025-01-28
PAY_003156,25.02,0.50,0.09,24.43,2025-01-28
PAY_003400,426.04,8.52,1.53,415.99,2025-01-28
PAY_003954,57.70,1.15,0.21,56.34,2025-01-28
PAY_004188,85.07,1.70,0.31,83.06,2025-01-28
PAY_004234,354.23,7.08,1.27,345.88,2025-01-28
PAY_004332,162.90,3.26,0.59,159.05,2025-01-28
PAY_004335,340.07,6.80,1.22,332.05,2025-01-28
PAY_004351,499.91,10.00,1.80,488.11,2025-01-28
PAY_004724,387.00,7.74,1.39,377.87,2025-01-28
PAY_000510,29.86,0.60,0.11,29.15,2025-01-29
PAY_000547,165.64,3.31,0.60,161.73,2025-01-29
PAY_000793,411.99,8.24,1.48,402.27,2025-01-29
PAY_000916,295.13,5.90,1.06,288.17,2025-01-29
PAY_001375,124.09,2.48,0.45,121.18,2025-01-29
PAY_001427,362.48,7.25,1.30,353.93,2025-01-29
PAY_001566,380.59,7.61,1.37,371.61,2025-01-29
PAY_001765,191.45,3.83,0.69,186.93,2025-01-29
PAY_001767,45.67,0.91,0.16,44.60,2025-01-29
PAY_001789,440.98,8.82,1.59,430.57,2025-01-29
PAY_001806,305.48,6.11,1.10,298.27,2025-01-29
PAY_001825,61.76,1.24,0.22,60.30,2025-01-29
PAY_001907,192.56,3.85,0.69,188.02,2025-01-29
PAY_001957,395.10,7.90,1.42,385.78,2025-01-29
PAY_001965,355.01,7.10,1.28,346.63,2025-01-29
PAY_001993,156.44,3.13,0.56,152.75,2025-01-29
PAY_002311,413.64,8.27,1.49,403.88,2025-01-29
PAY_002323,373.44,7.47,1.34,364.63,2025-01-29
PAY_002389,55.11,1.10,0.20,53.80,2025-01-29
PAY_002582,178.78,3.58,0.64,174.56,2025-01-29
PAY_002753,55.96,1.12,0.20,54.64,2025-01-29
PAY_002764,15.35,0.31,0.06,14.98,2025-01-29
PAY_002791,355.38,7.11,1.28,346.99,2025-01-29
PAY_003008,167.23,3.34,0.60,163.29,2025-01-29
PAY_003168,271.30,5.43,0.98,264.85,2025-01-29
PAY_003185,495.47,9.91,1.78,483.78,2025-01-29
PAY_003260,4.21,0.08,0.01,4.12,2025-01-29
PAY_003262,150.38,3.01,0.54,146.83,2025-01-29
PAY_003309,161.69,3.23,0.58,157.88,2025-01-29
PAY_003396,425.89,8.52,1.53,415.84,2025-01-29
PAY_003434,374.26,7.49,1.35,365.42,2025-01-29
PAY_003579,79.20,1.58,0.28,77.34,2025-01-29
PAY_003777,309.94,6.20,1.12,302.62,2025-01-29
PAY_003859,218.33,4.37,0.79,213.20,2025-01-29
PAY_003940,181.23,3.62,0.65,176.96,2025-01-29
PAY_003974,290.06,5.80,1.04,283.22,2025-01-29
PAY_003985,110.70,2.21,0.40,108.09,2025-01-29
PAY_003992,360.51,7.21,1.30,352.00,2025-01-29
PAY_004088,78.14,1.56,0.28,76.30,2025-01-29
PAY_004157,20.37,0.41,0.07,19.89,2025-01-29
PAY_004190,119.51,2.39,0.43,116.69,2025-01-29
PAY_004217,170.34,3.41,0.61,166.32,2025-01-29
PAY_004255,338.61,6.77,1.22,330.64,2025-01-29
PAY_004292,99.24,1.98,0.36,96.90,2025-01-29
PAY_004550,111.15,2.22,0.40,108.53,2025-01-29
PAY_004577,458.67,9.17,1.65,447.85,2025-01-29
PAY_004678,352.12,7.04,1.27,343.81,2025-01-29
PAY_004744,276.57,5.53,1.00,270.04,2025-01-29
PAY_004758,203.81,4.08,0.73,199.00,2025-01-29
PAY_004775,394.82,7.90,1.42,385.50,2025-01-29
PAY_004836,443.07,8.86,1.59,432.62,2025-01-29
PAY_004971,405.00,8.10,1.46,395.44,2025-01-29
PAY_000122,315.12,6.30,1.13,307.69,2025-01-30
PAY_000139,34.34,0.69,0.12,33.53,2025-01-30
PAY_000338,291.23,5.82,1.05,284.36,2025-01-30
PAY_000560,8.92,0.18,0.03,8.71,2025-01-30
PAY_000627,325.62,6.51,1.17,317.94,2025-01-30
PAY_000663,340.30,6.81,1.23,332.26,2025-01-30
PAY_002630,496.71,9.93,1.79,484.99,2025-01-30
PAY_003004,36.76,0.74,0.13,35.89,2025-01-30
PAY_003655,436.54,8.73,1.57,426.20,2025-01-30
PAY_003750,429.24,8.58,1.54,419.12,2025-01-30
PAY_003780,331.04,6.62,1.19,323.23,2025-01-30
PAY_004290,100.16,2.00,0.36,97.80,2025-01-30
PAY_004520,367.34,7.35,1.32,358.67,2025-01-30
PAY_004579,295.98,5.92,1.07,288.99,2025-01-30
PAY_004663,83.32,1.67,0.30,81.35,2025-01-30
PAY_004777,235.11,4.70,0.85,229.56,2025-01-30
PAY_000097,479.93,9.60,1.73,468.60,2025-01-31
PAY_000363,361.17,7.22,1.30,352.65,2025-01-31
PAY_001182,380.35,7.61,1.37,371.37,2025-01-31
PAY_001809,218.72,4.37,0.79,213.56,2025-01-31
PAY_001990,226.54,4.53,0.82,221.19,2025-01-31
PAY_002321,476.58,9.53,1.72,465.33,2025-01-31
PAY_002596,249.02,4.98,0.90,243.14,2025-01-31
PAY_002895,367.10,7.34,1.32,358.44,2025-01-31
PAY_002937,356.47,7.13,1.28,348.07,2025-01-31
PAY_003096,133.98,2.68,0.48,130.82,2025-01-31
PAY_003318,50.26,1.01,0.18,49.07,2025-01-31
PAY_003426,339.43,6.79,1.22,331.42,2025-01-31
PAY_003593,235.89,4.72,0.85,230.32,2025-01-31
PAY_003762,203.14,4.06,0.73,198.35,2025-01-31
PAY_003980,187.25,3.74,0.67,182.84,2025-01-31
PAY_004018,481.81,9.64,1.74,470.43,2025-01-31
PAY_004706,407.04,8.14,1.47,397.43,2025-01-31
PAY_004854,431.96,8.64,1.56,421.76,2025-01-31
PAY_000085,54.86,1.10,0.20,53.56,2025-02-03
PAY_000412,312.41,6.25,1.12,305.04,2025-02-03
PAY_000454,186.83,3.74,0.67,182.42,2025-02-03
PAY_001040,413.97,8.28,1.49,404.20,2025-02-03
PAY_001426,58.81,1.18,0.21,57.42,2025-02-03
PAY_001455,57.86,1.16,0.21,56.49,2025-02-03
PAY_001623,384.28,7.69,1.38,375.21,2025-02-03
PAY_001763,68.31,1.37,0.25,66.69,2025-02-03
PAY_002128,164.83,3.30,0.59,160.94,2025-02-03
PAY_002348,39.52,0.79,0.14,38.59,2025-02-03
PAY_003017,125.89,2.52,0.45,122.92,2025-02-03
PAY_003288,20.94,0.42,0.08,20.44,2025-02-03
PAY_003744,9.21,0.18,0.03,9.00,2025-02-03
PAY_003947,372.28,7.45,1.34,363.49,2025-02-03
PAY_003965,169.27,3.39,0.61,165.27,2025-02-03
PAY_004535,58.98,1.18,0.21,57.59,2025-02-03
PAY_000187,443.38,8.87,1.60,432.91,2025-02-04
PAY_000336,318.84,6.38,1.15,311.31,2025-02-04
PAY_000349,26.97,0.54,0.10,26.31,2025-02-04
PAY_000844,469.86,9.40,1.69,458.77,2025-02-04
PAY_001132,54.77,1.10,0.20,53.47,2025-02-04
PAY_001152,458.04,9.16,1.65,447.23,2025-02-04
PAY_001169,23.63,0.47,0.08,23.08,2025-02-04
PAY_001296,267.01,5.34,0.96,260.71,2025-02-04
PAY_001407,101.55,2.03,0.37,99.19,2025-02-04
PAY_001706,112.60,2.25,0.40,109.95,2025-02-04
PAY_001835,73.73,1.47,0.26,72.00,2025-02-04
PAY_002146,247.42,4.95,0.89,241.58,2025-02-04
PAY_002149,20.07,0.40,0.07,19.60,2025-02-04
PAY_002232,223.97,4.48,0.81,218.64,2025-02-04
PAY_002285,346.45,6.93,1.25,338.27,2025-02-04
PAY_002462,166.84,3.34,0.60,162.90,2025-02-04
PAY_002740,494.94,9.90,1.78,483.26,2025-02-04
PAY_003166,117.39,2.35,0.42,114.62,2025-02-04
PAY_003197,290.27,5.81,1.05,283.38,2025-02-04
PAY_003209,490.57,9.81,1.77,478.99,2025-02-04
PAY_003283,53.05,1.06,0.19,51.80,2025-02-04
PAY_003685,381.03,7.62,1.37,372.04,2025-02-04
